timestamp,太阳总辐照度,直接法向辐照度,全球水平辐照度,温度,气压,小时,日子,月份,季节,target
2019/7/4 12:30,229.74,165.76,123.4,25.66,858.93,2,185,7,3,28.66
2019/7/4 12:45,223.71,161.4,120.6,25.69,858.86,2.25,185,7,3,27.25
2019/7/4 13:00,255.75,184.53,136.65,26.04,858.69,2.5,185,7,3,30.72
2019/7/4 13:15,267.36,192.9,145.32,26.43,858.54,2.75,185,7,3,30.84
2019/7/4 13:30,256.86,185.32,140.13,26.83,858.47,3,185,7,3,33.38
2019/7/4 13:45,313.31,226.06,168.63,26.67,858.29,3.25,185,7,3,43.87
2019/7/4 14:00,400.48,288.95,216,27.43,858.14,3.5,185,7,3,57.39
2019/7/4 14:15,601.12,433.71,289.82,27.62,857.89,3.75,185,7,3,75.84
2019/7/4 14:30,993.25,716.63,231.17,29.03,857.56,4,185,7,3,82.01
2019/7/4 14:45,767.23,553.55,250.4,27.99,857.38,4.25,185,7,3,57.19
2019/7/4 15:00,829.07,598.17,137.79,29.17,856.94,4.5,185,7,3,84.98
2019/7/4 15:15,923.77,666.5,104.75,29.26,856.78,4.75,185,7,3,80.09
2019/7/4 15:30,910.7,657.07,105.29,30.07,856.59,5,185,7,3,85.82
2019/7/4 15:45,900.53,649.73,91.26,29.99,856.43,5.25,185,7,3,86.6
2019/7/4 16:00,886.21,639.4,103.49,29.59,856.3,5.5,185,7,3,84.61
2019/7/4 16:15,884.13,637.9,111.92,30.64,856.15,5.75,185,7,3,86.05
2019/7/4 16:30,704.35,508.19,125.72,30.04,856.06,6,185,7,3,82.27
2019/7/5 10:30,306.99,221.49,179.37,24.7,855.89,0,186,7,3,32.32
2019/7/5 10:45,450.05,324.71,274.47,25.07,855.87,0.25,186,7,3,47.74
2019/7/5 11:00,501.68,361.96,300.7,25.92,855.78,0.5,186,7,3,50.1
2019/7/5 11:15,496.11,357.94,293.4,26.28,855.76,0.75,186,7,3,52.5
2019/7/5 11:30,433.46,312.74,244.7,27.27,855.66,1,186,7,3,50.86
2019/7/5 11:45,530.82,382.99,287.83,27.88,855.63,1.25,186,7,3,55.76
2019/7/5 12:00,537.97,388.14,264.89,28.75,855.61,1.5,186,7,3,71.57
2019/7/5 12:15,569.51,410.9,249.19,29.9,855.52,1.75,186,7,3,56.03
2019/7/5 12:30,642.14,463.3,240.3,29.77,855.47,2,186,7,3,66.38
2019/7/5 12:45,659.45,475.79,219.93,30.13,855.37,2.25,186,7,3,78.48
2019/7/5 13:00,646.17,466.21,198.88,30.67,855.26,2.5,186,7,3,58.84
2019/7/5 13:15,862.34,622.18,191.84,30.57,855.23,2.75,186,7,3,79.06
2019/7/5 13:30,733.94,529.54,204.43,31.3,855.17,3,186,7,3,80.99
2019/7/5 13:45,702.41,506.79,194.66,31.2,855.11,3.25,186,7,3,68.4
2019/7/5 14:00,887.6,640.4,205.18,31.29,855.02,3.5,186,7,3,78.38
2019/7/5 14:15,584.04,421.38,209.41,31.5,854.91,3.75,186,7,3,71
2019/7/5 14:30,696.27,502.36,218.51,31.38,854.82,4,186,7,3,78.01
2019/7/5 14:45,756.53,545.83,235.62,31.5,854.72,4.25,186,7,3,74.34
2019/7/5 15:00,687.02,495.68,251.07,31.36,854.63,4.5,186,7,3,65.86
2019/7/5 15:15,607.54,438.34,248.66,31.27,854.47,4.75,186,7,3,70.24
2019/7/5 15:30,600.36,433.16,244.35,31.9,854.36,5,186,7,3,62.29
2019/7/5 15:45,506.42,365.38,230.99,31.82,854.28,5.25,186,7,3,59.9
2019/7/5 16:00,637.57,460,225.79,31.53,854.16,5.5,186,7,3,79.34
2019/7/5 16:15,750.12,541.21,210.36,32.06,854.07,5.75,186,7,3,83.45
2019/7/5 16:30,749.76,540.95,207.87,32.88,853.86,6,186,7,3,93.6
2019/7/6 10:30,490.64,354,322.76,25.57,855.04,0,187,7,3,48.39
2019/7/6 10:45,524.31,378.29,344.71,26.21,855.1,0.25,187,7,3,54.23
2019/7/6 11:00,556.19,401.29,363.68,26.57,855.07,0.5,187,7,3,59.46
2019/7/6 11:15,582.19,420.05,374.26,28.06,855.09,0.75,187,7,3,64.61
2019/7/6 11:30,621.62,448.5,383,28.78,855.04,1,187,7,3,69.37
2019/7/6 11:45,649.3,468.47,359.92,29.53,854.93,1.25,187,7,3,74.14
2019/7/6 12:00,688.77,496.95,303.59,30.09,854.92,1.5,187,7,3,78.47
2019/7/6 12:15,730.21,526.84,210.15,30.85,854.86,1.75,187,7,3,82.73
2019/7/6 12:30,761.39,549.35,139.13,30.87,854.78,2,187,7,3,86.29
2019/7/6 12:45,787.88,568.46,110.04,31.32,854.79,2.25,187,7,3,89.22
2019/7/6 13:00,805.83,581.41,104.44,31.64,854.76,2.5,187,7,3,91.26
2019/7/6 13:15,823.85,594.41,98.81,31.61,854.78,2.75,187,7,3,90.33
2019/7/6 13:30,839.81,605.92,95.99,31.78,854.75,3,187,7,3,92.9
2019/7/6 13:45,863.85,623.27,92.01,32,854.63,3.25,187,7,3,95.74
2019/7/6 14:00,878.52,633.85,90.7,31.92,854.48,3.5,187,7,3,95.23
2019/7/6 14:15,879.63,634.66,91.38,32.3,854.33,3.75,187,7,3,93.89
2019/7/6 14:30,883.71,637.59,92.92,31.43,854.3,4,187,7,3,93.25
2019/7/6 14:45,895.68,646.23,92.96,31.76,854.08,4.25,187,7,3,93.29
2019/7/6 15:00,896.83,647.06,91.91,32.63,853.94,4.5,187,7,3,96.09
2019/7/6 15:15,885.93,639.2,88.15,32.37,853.87,4.75,187,7,3,96.02
2019/7/6 15:30,880.23,635.09,86.75,32.38,853.63,5,187,7,3,95.95
2019/7/6 15:45,863.44,622.97,84.56,32.68,853.43,5.25,187,7,3,95.39
2019/7/6 16:00,849.48,612.9,85.12,32.49,853.27,5.5,187,7,3,94.56
2019/7/6 16:15,835.83,603.05,83.07,32.32,853.08,5.75,187,7,3,92.83
2019/7/6 16:30,820.49,591.98,81.76,32.55,852.89,6,187,7,3,89.89
2019/7/7 10:30,465.24,335.67,292.64,27.58,853.74,0,188,7,3,46.21
2019/7/7 10:45,502.13,362.28,316.11,27.7,853.66,0.25,188,7,3,52.11
2019/7/7 11:00,537.03,387.47,335.67,28.15,853.67,0.5,188,7,3,57.91
2019/7/7 11:15,570.73,411.78,350.71,28.34,853.6,0.75,188,7,3,63.51
2019/7/7 11:30,605.51,436.87,357.86,28.55,853.53,1,188,7,3,68.59
2019/7/7 11:45,638.67,460.8,342.39,28.87,853.48,1.25,188,7,3,73.32
2019/7/7 12:00,676.53,488.11,292.52,29.02,853.48,1.5,188,7,3,77.76
2019/7/7 12:15,707.11,510.18,212.79,29.5,853.45,1.75,188,7,3,81.92
2019/7/7 12:30,738.93,533.14,159.81,29.8,853.47,2,188,7,3,85.17
2019/7/7 12:45,763.48,550.85,139.79,29.79,853.39,2.25,188,7,3,88.29
2019/7/7 13:00,783.54,565.32,134.49,30.4,853.27,2.5,188,7,3,91.11
2019/7/7 13:15,801.46,578.25,131.24,30.55,853.21,2.75,188,7,3,92.73
2019/7/7 13:30,821.73,592.88,130.5,30.58,853.14,3,188,7,3,93.52
2019/7/7 13:45,830.58,599.26,130.66,31.57,852.97,3.25,188,7,3,95.13
2019/7/7 14:00,849.22,612.71,129.27,31.33,852.79,3.5,188,7,3,95.5
2019/7/7 14:15,852.79,615.29,127.42,31.58,852.61,3.75,188,7,3,95.75
2019/7/7 14:30,845.83,610.26,125.55,31.87,852.4,4,188,7,3,95.18
2019/7/7 14:45,874.58,631.01,123.21,33.15,852.3,4.25,188,7,3,96.01
2019/7/7 15:00,883.01,637.09,120.89,33.42,852.32,4.5,188,7,3,96.36
2019/7/7 15:15,880.23,635.09,119.93,33.49,852.31,4.75,188,7,3,96.75
2019/7/7 15:30,864.99,624.09,119.17,33.72,852.25,5,188,7,3,97.16
2019/7/7 15:45,855.04,616.91,115.53,33.93,852.21,5.25,188,7,3,96.13
2019/7/7 16:00,837.56,604.3,114.75,33.71,852.05,5.5,188,7,3,93.83
2019/7/7 16:15,831.11,599.65,112.08,34.54,851.99,5.75,188,7,3,91.91
2019/7/7 16:30,806.75,582.07,111.67,33.47,851.96,6,188,7,3,89.38
2019/7/8 10:30,530.81,382.98,304.06,25.62,858.38,0,189,7,3,52.94
2019/7/8 10:45,495.41,357.44,286.06,25.67,858.44,0.25,189,7,3,44.05
2019/7/8 11:00,272.21,196.4,147.43,24.98,858.4,0.5,189,7,3,27.93
2019/7/8 11:15,296.68,214.05,161.91,24.75,858.39,0.75,189,7,3,46.49
2019/7/8 11:30,589.13,425.06,328.39,25.68,858.2,1,189,7,3,60.53
2019/7/8 11:45,521.82,376.49,267.7,25.74,858.07,1.25,189,7,3,61.3
2019/7/8 12:00,583.97,421.33,276.74,26.46,858.01,1.5,189,7,3,76.4
2019/7/8 12:15,670.18,483.53,251.91,26.35,857.96,1.75,189,7,3,77.82
2019/7/8 12:30,729.28,526.18,239.8,26.67,857.93,2,189,7,3,86.74
2019/7/8 12:45,747.09,539.02,242.93,27.11,857.92,2.25,189,7,3,89.3
2019/7/8 13:00,681.03,491.37,242.57,27.15,857.77,2.5,189,7,3,82.38
2019/7/8 13:15,898.21,648.06,276.36,27.75,857.62,2.75,189,7,3,65.28
2019/7/8 13:30,811.59,585.56,302.9,27.93,857.54,3,189,7,3,63.7
2019/7/8 13:45,863.7,623.16,305.58,28.05,857.48,3.25,189,7,3,65.59
2019/7/8 14:00,540.07,389.66,264.41,27.77,857.39,3.5,189,7,3,55.44
2019/7/8 14:15,582.69,420.41,273.41,27.78,857.31,3.75,189,7,3,62.31
2019/7/8 14:30,580.75,419.01,285.13,27.11,857.17,4,189,7,3,65.12
2019/7/8 14:45,841.77,607.33,303.45,27.15,856.99,4.25,189,7,3,70.42
2019/7/8 15:00,619.72,447.13,288.46,27.13,856.9,4.5,189,7,3,79.58
2019/7/8 15:15,727.39,524.81,302.71,27.67,856.75,4.75,189,7,3,82.46
2019/7/8 15:30,664.41,479.37,272.18,27.87,856.72,5,189,7,3,104.86
2019/7/8 15:45,884.09,637.87,260.34,28.62,856.62,5.25,189,7,3,104.21
2019/7/8 16:00,598.59,431.88,237.93,27.89,856.5,5.5,189,7,3,70.68
2019/7/8 16:15,500.39,361.03,221.28,29.01,856.46,5.75,189,7,3,85.82
2019/7/8 16:30,904.11,652.31,292.82,28.59,856.33,6,189,7,3,69.26
2019/7/9 10:30,353.73,255.22,204.83,25.6,855.47,0,190,7,3,38.97
2019/7/9 10:45,279.85,201.91,159.7,26.42,855.45,0.25,190,7,3,44.24
2019/7/9 11:00,478.25,345.06,271.81,27.51,855.43,0.5,190,7,3,52.19
2019/7/9 11:15,509.4,367.53,286.89,28.19,855.25,0.75,190,7,3,55.5
2019/7/9 11:30,332.85,240.15,174.16,28.28,855.09,1,190,7,3,36.03
2019/7/9 11:45,516.85,372.9,263.96,28.5,854.98,1.25,190,7,3,65.27
2019/7/9 12:00,664.95,479.76,293.27,29.43,854.79,1.5,190,7,3,60.74
2019/7/9 12:15,332.91,240.19,149.07,29.23,854.68,1.75,190,7,3,53.04
2019/7/9 12:30,619.67,447.09,199.02,29.54,854.63,2,190,7,3,74.63
2019/7/9 12:45,732.06,528.18,201.91,29.86,854.54,2.25,190,7,3,81.76
2019/7/9 13:00,754.89,544.65,207.54,30.21,854.44,2.5,190,7,3,82.3
2019/7/9 13:15,810.09,584.48,229.94,30.5,854.25,2.75,190,7,3,84.53
2019/7/9 13:30,801.28,578.12,212.13,30.34,854.12,3,190,7,3,90.05
2019/7/9 13:45,807.81,582.84,211.57,30.65,853.97,3.25,190,7,3,92.01
2019/7/9 14:00,816.23,588.91,210.22,30.94,853.85,3.5,190,7,3,92.3
2019/7/9 14:15,814.99,588.02,208.72,31.38,853.67,3.75,190,7,3,86.2
2019/7/9 14:30,778.04,561.36,224.82,31.08,853.47,4,190,7,3,95.6
2019/7/9 14:45,883.26,637.27,207.65,31.62,853.16,4.25,190,7,3,98.18
2019/7/9 15:00,857.34,618.57,187.06,31.31,852.99,4.5,190,7,3,97.44
2019/7/9 15:15,819.13,591,186.88,31.88,852.74,4.75,190,7,3,95.02
2019/7/9 15:30,857.23,618.49,180.8,31.82,852.55,5,190,7,3,97.38
2019/7/9 15:45,796.92,574.98,192.63,32.15,852.37,5.25,190,7,3,95.48
2019/7/9 16:00,791.17,570.83,199.88,32.29,852.22,5.5,190,7,3,90.59
2019/7/9 16:15,687.61,496.11,215.35,32.58,852.08,5.75,190,7,3,80.75
2019/7/9 16:30,753.11,543.37,226.87,32.55,851.96,6,190,7,3,62.08
2019/7/10 10:30,107.37,77.47,57.94,23.5,854.56,0,191,7,3,16.7
2019/7/10 10:45,189.78,136.93,100.07,23.6,854.73,0.25,191,7,3,25.57
2019/7/10 11:00,209.87,151.42,112.57,24.14,854.65,0.5,191,7,3,24.05
2019/7/10 11:15,192.98,139.24,105.35,24.34,854.61,0.75,191,7,3,22.86
2019/7/10 11:30,262.46,189.36,141.65,24.51,854.53,1,191,7,3,39.91
2019/7/10 11:45,591.63,426.86,304.2,25.35,854.39,1.25,191,7,3,64.95
2019/7/10 12:00,623.59,449.92,290.31,25.47,854.57,1.5,191,7,3,64.28
2019/7/10 12:15,436.34,314.82,220.27,25.44,854.58,1.75,191,7,3,57.05
2019/7/10 12:30,461.89,333.26,226.85,24.99,854.65,2,191,7,3,50.57
2019/7/10 12:45,514.28,371.05,229.43,24.99,854.54,2.25,191,7,3,62.95
2019/7/10 13:00,332.15,239.65,177.76,25.05,854.55,2.5,191,7,3,50.58
2019/7/10 13:15,790.78,570.55,255.76,25.55,854.51,2.75,191,7,3,87.42
2019/7/10 13:30,823.8,594.37,282.66,26.58,854.4,3,191,7,3,92.06
2019/7/10 13:45,1000.93,722.17,300.67,26.32,854.35,3.25,191,7,3,82.58
2019/7/10 14:00,706.11,509.46,292.35,26.01,854.31,3.5,191,7,3,56.17
2019/7/10 14:15,378.12,272.81,203.3,25.45,854.37,3.75,191,7,3,47.66
2019/7/10 14:30,454.29,327.77,235.13,25.37,854.34,4,191,7,3,58.65
2019/7/10 14:45,644.36,464.91,304.17,25.74,854.33,4.25,191,7,3,65.66
2019/7/10 15:00,473.93,341.94,253.2,25.55,854.3,4.5,191,7,3,52.34
2019/7/10 15:15,415.25,299.61,220.37,25.67,854.27,4.75,191,7,3,46.41
2019/7/10 15:30,364.32,262.86,191.83,25.9,854.13,5,191,7,3,40.38
2019/7/10 15:45,313.33,226.07,168.32,25.74,854.09,5.25,191,7,3,33.91
2019/7/10 16:00,259.94,187.55,142.19,25.69,854.06,5.5,191,7,3,32.17
2019/7/10 16:15,280.64,202.48,148.63,25.91,853.96,5.75,191,7,3,33.74
2019/7/10 16:30,295.98,213.55,160.76,26.24,853.84,6,191,7,3,35.9
2019/7/11 10:30,180.99,130.58,102.84,25.67,856.45,0,192,7,3,35.65
2019/7/11 10:45,533.47,384.9,344.55,25.92,856.37,0.25,192,7,3,60.27
2019/7/11 11:00,534.13,385.38,341.55,26.98,856.28,0.5,192,7,3,41.22
2019/7/11 11:15,625.65,451.4,401.51,27.29,856.29,0.75,192,7,3,61.68
2019/7/11 11:30,742.43,535.66,420.57,27.72,856.28,1,192,7,3,42.41
2019/7/11 11:45,371.31,267.9,194.56,27.33,856.26,1.25,192,7,3,63.27
2019/7/11 12:00,458.39,330.73,225.06,27.8,856.31,1.5,192,7,3,50.22
2019/7/11 12:15,458.82,331.04,215.16,28.13,856.32,1.75,192,7,3,54.69
2019/7/11 12:30,495.68,357.63,211.08,28.02,856.29,2,192,7,3,55.26
2019/7/11 12:45,588.71,424.76,228.61,28.48,856.28,2.25,192,7,3,67.11
2019/7/11 13:00,673.17,485.69,253.7,29.83,856.26,2.5,192,7,3,69.2
2019/7/11 13:15,907.81,654.98,175.23,30.19,856.13,2.75,192,7,3,77.47
2019/7/11 13:30,708.57,511.23,159.07,30.27,856.07,3,192,7,3,83.33
2019/7/11 13:45,950.39,685.71,126.04,29.59,855.9,3.25,192,7,3,88.34
2019/7/11 14:00,936,675.32,107.05,30.05,855.65,3.5,192,7,3,86.08
2019/7/11 14:15,893.11,644.38,82.59,30.29,855.5,3.75,192,7,3,85.53
2019/7/11 14:30,899.98,649.34,83.94,31.62,855.33,4,192,7,3,83.98
2019/7/11 14:45,703.84,507.82,147.71,30.57,855.24,4.25,192,7,3,64.93
2019/7/11 15:00,697.29,503.1,172.85,31.46,855.17,4.5,192,7,3,82.25
2019/7/11 15:15,901.02,650.09,90.39,32.48,855.01,4.75,192,7,3,84.55
2019/7/11 15:30,876.69,632.53,89.47,32.24,854.7,5,192,7,3,71.83
2019/7/11 15:45,917.08,661.67,105.28,32.36,854.57,5.25,192,7,3,57.04
2019/7/11 16:00,900.19,649.49,107.2,32.04,854.39,5.5,192,7,3,85.04
2019/7/11 16:15,842.18,607.63,88.9,32.65,854.31,5.75,192,7,3,47.33
2019/7/11 16:30,503.7,363.42,100.83,32.47,854.16,6,192,7,3,57.34
2019/7/12 10:30,483.39,348.77,318.93,28.27,856.71,0,193,7,3,46.53
2019/7/12 10:45,513.3,370.35,342.77,28.37,856.68,0.25,193,7,3,52.74
2019/7/12 11:00,544.39,392.77,361.98,30.28,856.57,0.5,193,7,3,58.82
2019/7/12 11:15,575.59,415.29,373.63,30.7,856.48,0.75,193,7,3,64.16
2019/7/12 11:30,603.71,435.57,360.48,30.83,856.43,1,193,7,3,68.9
2019/7/12 11:45,637.63,460.05,308.43,30.7,856.34,1.25,193,7,3,73.74
2019/7/12 12:00,670.99,484.12,211.21,31.83,856.26,1.5,193,7,3,75.66
2019/7/12 12:15,703.37,507.48,124.71,32.14,856.25,1.75,193,7,3,79.94
2019/7/12 12:30,742.1,535.43,90.11,32.44,856.15,2,193,7,3,84.03
2019/7/12 12:45,777.96,561.3,78.11,32.62,856.06,2.25,193,7,3,87.55
2019/7/12 13:00,796.28,574.52,72.92,32.75,856.01,2.5,193,7,3,88.77
2019/7/12 13:15,823.88,594.43,69.51,32.57,855.98,2.75,193,7,3,88.28
2019/7/12 13:30,848.26,612.02,67.42,33.58,855.72,3,193,7,3,89.62
2019/7/12 13:45,861.67,621.7,65.59,33.25,855.68,3.25,193,7,3,87.88
2019/7/12 14:00,877.59,633.18,64.23,32.68,855.58,3.5,193,7,3,77.98
2019/7/12 14:15,885.17,638.65,61.81,32.84,855.57,3.75,193,7,3,74.64
2019/7/12 14:30,895.43,646.05,60.39,32.82,855.41,4,193,7,3,74.97
2019/7/12 14:45,896.24,646.64,59.51,33.46,855.19,4.25,193,7,3,82.76
2019/7/12 15:00,890.72,642.66,58.88,33.55,855.1,4.5,193,7,3,83.02
2019/7/12 15:15,884.21,637.96,60.61,33.21,855.05,4.75,193,7,3,81.94
2019/7/12 15:30,879.65,634.67,60.02,33.24,854.84,5,193,7,3,82.12
2019/7/12 15:45,865.81,624.68,61.26,33.64,854.72,5.25,193,7,3,81.1
2019/7/12 16:00,830.15,598.96,66,33.71,854.49,5.5,193,7,3,80.89
2019/7/12 16:15,827.59,597.1,67.14,33.34,854.39,5.75,193,7,3,80.82
2019/7/12 16:30,805.03,580.83,70.51,33.73,854.15,6,193,7,3,81.9
2019/7/13 10:30,500.29,360.96,327.9,29.86,853.19,0,194,7,3,48.7
2019/7/13 10:45,540.89,390.25,359.55,30.37,853.14,0.25,194,7,3,54.94
2019/7/13 11:00,564.9,407.58,377.63,31.02,852.97,0.5,194,7,3,60.67
2019/7/13 11:15,592.97,427.83,387.19,31.37,852.81,0.75,194,7,3,66.11
2019/7/13 11:30,620.41,447.62,369.98,31.86,852.8,1,194,7,3,70.91
2019/7/13 11:45,654.39,472.14,310.53,32.14,852.81,1.25,194,7,3,74.97
2019/7/13 12:00,680.14,490.72,201.75,33.68,852.78,1.5,194,7,3,79.22
2019/7/13 12:15,716.87,517.22,115.64,32.95,852.75,1.75,194,7,3,82.95
2019/7/13 12:30,744.41,537.09,83.33,33.75,852.64,2,194,7,3,86.89
2019/7/13 12:45,786.37,567.37,75.31,34.34,852.58,2.25,194,7,3,90.81
2019/7/13 13:00,816.19,588.88,70.15,34.52,852.52,2.5,194,7,3,93.6
2019/7/13 13:15,836.78,603.73,67.92,33.58,852.55,2.75,194,7,3,96.27
2019/7/13 13:30,857.4,618.61,65.12,34.5,852.38,3,194,7,3,97.63
2019/7/13 13:45,876.01,632.04,63.97,33.74,852.36,3.25,194,7,3,98.56
2019/7/13 14:00,894.37,645.29,65.17,34.19,852.21,3.5,194,7,3,86.04
2019/7/13 14:15,896.24,646.64,67.21,33.09,852.15,3.75,194,7,3,85.61
2019/7/13 14:30,901.78,650.64,66.46,33.93,852.02,4,194,7,3,87.05
2019/7/13 14:45,896.2,646.61,67.2,34.02,851.95,4.25,194,7,3,87.24
2019/7/13 15:00,899.88,649.26,67.38,34.13,851.81,4.5,194,7,3,87.15
2019/7/13 15:15,898.05,647.94,68.38,33.34,851.68,4.75,194,7,3,81.45
2019/7/13 15:30,882.5,636.72,73.33,33.17,851.54,5,194,7,3,86.54
2019/7/13 15:45,872.45,629.48,70.81,34.24,851.44,5.25,194,7,3,85.57
2019/7/13 16:00,851.15,614.1,73.14,34.65,851.29,5.5,194,7,3,85.45
2019/7/13 16:15,848.58,612.25,72,34.8,851.08,5.75,194,7,3,82.27
2019/7/13 16:30,818.37,590.46,76.51,34.66,850.97,6,194,7,3,88.54
2019/7/14 10:30,156.45,112.88,90.36,29.37,851.22,0,195,7,3,48.86
2019/7/14 10:45,556.69,401.65,357.16,30.18,851.25,0.25,195,7,3,55.68
2019/7/14 11:00,613.21,442.43,388.05,30.56,851.25,0.5,195,7,3,25.94
2019/7/14 11:15,248.63,179.39,137.4,29.65,851.28,0.75,195,7,3,56.44
2019/7/14 11:30,588.91,424.9,333.23,30.48,851.31,1,195,7,3,70.07
2019/7/14 11:45,624.31,450.44,295.92,31.14,851.32,1.25,195,7,3,72.29
2019/7/14 12:00,686,494.95,217.88,31.36,851.3,1.5,195,7,3,81.04
2019/7/14 12:15,708.1,510.89,135.42,31.75,851.26,1.75,195,7,3,85.14
2019/7/14 12:30,752.16,542.68,117.35,31.76,851.1,2,195,7,3,77.63
2019/7/14 12:45,697.05,502.92,123.54,32,850.99,2.25,195,7,3,91.11
2019/7/14 13:00,817.26,589.65,117.75,32.42,850.93,2.5,195,7,3,89.79
2019/7/14 13:15,805.67,581.29,207.84,32.61,850.76,2.75,195,7,3,62.84
2019/7/14 13:30,577.51,416.68,237.1,32.12,850.83,3,195,7,3,78.1
2019/7/14 13:45,695.96,502.14,217.07,31.78,850.8,3.25,195,7,3,87.24
2019/7/14 14:00,884.77,638.36,134.41,32.8,850.61,3.5,195,7,3,86.32
2019/7/14 14:15,872.18,629.28,119.29,32.67,850.39,3.75,195,7,3,82.5
2019/7/14 14:30,860.04,620.52,119.5,32.64,850.24,4,195,7,3,81.55
2019/7/14 14:45,873.03,629.89,120.07,32.91,850.02,4.25,195,7,3,78.6
2019/7/14 15:00,875.27,631.51,118.88,33.17,849.77,4.5,195,7,3,77.32
2019/7/14 15:15,869.3,627.2,128.71,33.68,849.51,4.75,195,7,3,74.86
2019/7/14 15:30,592.92,427.79,138.45,33.12,849.37,5,195,7,3,76.04
2019/7/14 15:45,890.38,642.41,175.01,34.31,849.21,5.25,195,7,3,65.72
2019/7/14 16:00,619.39,446.89,161.07,33.89,849.02,5.5,195,7,3,83.82
2019/7/14 16:15,806.71,582.04,158.9,34.27,848.93,5.75,195,7,3,79.12
2019/7/14 16:30,886.23,639.41,182.69,34.71,848.81,6,195,7,3,37.63
2019/7/15 10:30,230.09,166.01,128.61,26.73,852.13,0,196,7,3,36.39
2019/7/15 10:45,475.64,343.17,269.19,27.49,852.11,0.25,196,7,3,27.45
2019/7/15 11:00,263.46,190.09,139.73,28.14,852.06,0.5,196,7,3,28.24
2019/7/15 11:15,272.11,196.33,143.27,29.02,851.95,0.75,196,7,3,24.24
2019/7/15 11:30,218.15,157.4,118.5,29.35,851.86,1,196,7,3,25.87
2019/7/15 11:45,210.5,151.88,112.68,28.08,851.86,1.25,196,7,3,57.64
2019/7/15 12:00,542.27,391.25,231.82,28.3,851.88,1.5,196,7,3,71.01
2019/7/15 12:15,728.34,525.5,243.71,30.07,851.85,1.75,196,7,3,59.77
2019/7/15 12:30,591.17,426.53,259.19,30.82,851.96,2,196,7,3,34.73
2019/7/15 12:45,324.99,234.48,171.62,30.09,851.84,2.25,196,7,3,36.08
2019/7/15 13:00,399.89,288.52,193.89,29.06,851.86,2.5,196,7,3,59.06
2019/7/15 13:15,739.15,533.29,257.77,30.43,851.82,2.75,196,7,3,51.22
2019/7/15 13:30,493.5,356.06,226.04,30.88,851.62,3,196,7,3,74.98
2019/7/15 13:45,828.59,597.83,244.71,30.95,851.57,3.25,196,7,3,56.34
2019/7/15 14:00,612.11,441.64,202.76,31.31,851.54,3.5,196,7,3,79.15
2019/7/15 14:15,784.87,566.29,202.45,30.89,851.36,3.75,196,7,3,87.37
2019/7/15 14:30,831.7,600.07,181.27,32.49,851.15,4,196,7,3,79.65
2019/7/15 14:45,844.55,609.35,167.1,31.91,850.85,4.25,196,7,3,78.8
2019/7/15 15:00,846.72,610.91,193.22,31.7,850.58,4.5,196,7,3,59.39
2019/7/15 15:15,528.95,381.63,148.85,32.6,850.4,4.75,196,7,3,13.01
2019/7/15 15:30,93.05,67.14,48.43,30.83,850.4,5,196,7,3,41.02
2019/7/15 15:45,406.43,293.24,203.9,31.22,850.52,5.25,196,7,3,47.11
2019/7/15 16:00,373.88,269.75,202.61,31.5,850.49,5.5,196,7,3,37.5
2019/7/15 16:15,294.19,212.26,161.9,31.47,850.51,5.75,196,7,3,48.37
2019/7/15 16:30,436.21,314.73,208.01,32.06,850.39,6,196,7,3,48.98
2019/7/16 10:30,294.23,212.28,177.32,25.09,855.47,0,197,7,3,40.09
2019/7/16 10:45,511.83,369.29,314.19,25.7,855.6,0.25,197,7,3,29.05
2019/7/16 11:00,446.15,321.89,261.16,26.85,855.58,0.5,197,7,3,20.17
2019/7/16 11:15,186.89,134.84,94.21,26.5,855.39,0.75,197,7,3,12.62
2019/7/16 11:30,100.51,72.52,57.31,26.19,855.53,1,197,7,3,24.23
2019/7/16 11:45,191.28,138.01,106.07,25.95,855.24,1.25,197,7,3,40.86
2019/7/16 12:00,458.94,331.13,211.28,26.78,855.13,1.5,197,7,3,38.27
2019/7/16 12:15,533.42,384.86,207.35,27.54,855.09,1.75,197,7,3,30.89
2019/7/16 12:30,428.61,309.24,145.85,27.94,855.13,2,197,7,3,69.4
2019/7/16 12:45,796.78,574.88,157.04,30.1,854.96,2.25,197,7,3,96.41
2019/7/16 13:00,728.63,525.71,143.87,29.79,854.64,2.5,197,7,3,83.38
2019/7/16 13:15,945.25,682,203.32,31.23,854.71,2.75,197,7,3,72.53
2019/7/16 13:30,496.12,357.95,190.63,30.99,854.78,3,197,7,3,69.71
2019/7/16 13:45,980.19,707.2,201.99,31.15,854.63,3.25,197,7,3,59.41
2019/7/16 14:00,484.83,349.8,203.63,30.58,854.72,3.5,197,7,3,68.09
2019/7/16 14:15,916.53,661.27,216,31.15,854.92,3.75,197,7,3,49.25
2019/7/16 14:30,594.03,428.6,203.92,31.7,855.02,4,197,7,3,52.39
2019/7/16 14:45,353.81,255.28,181.9,30.48,854.74,4.25,197,7,3,68.77
2019/7/16 15:00,974.63,703.2,165.53,31.64,854.72,4.5,197,7,3,65.73
2019/7/16 15:15,919.21,663.21,130.46,31.94,854.39,4.75,197,7,3,64.95
2019/7/16 15:30,882.52,636.74,109.64,31.49,854.1,5,197,7,3,65.08
2019/7/16 15:45,834.99,602.45,95.56,31.8,853.92,5.25,197,7,3,66.94
